user,movie,rating,random
461,104,3.5,0.284761414
30,150,5,0.932009829
279,282,3,0.130984951
654,34,4.5,0.524044879
564,211,3,0.929409673
262,587,1.5,0.648475372
363,900,4,0.256509442
311,222,3,0.310723812
636,88,3,0.807786574
30,921,5,0.161871885
472,11,3,0.973938927
445,593,3.5,0.789676248
311,318,4.5,0.941903192
80,105,3,0.822772398
232,984,5,0.118121549
31,379,4,0.862286261
263,541,3.5,0.300017851
641,208,3,0.023583819
186,555,4,0.818802036
472,912,5,0.078325046
463,852,3,0.59306456
311,909,2,0.590242677
284,805,5,0.004871773
522,442,3.5,0.295121245
466,904,5,0.616875573
514,247,5,0.698840113
452,800,4,0.633717826
358,252,3,0.493783691
130,597,3,0.845373756
439,39,4,0.84372852
353,292,1,0.557004147
102,70,2,0.141572861
607,47,4,0.551313098
324,185,3,0.704750436
602,592,3,0.196637854
399,300,4,0.506601551
587,150,4.5,0.416077402
182,208,4,0.229311549
195,905,5,0.940389664
580,364,3.5,0.804846345
648,480,2,0.899788953
163,588,2.5,0.921882122
509,305,2,0.034586202
262,367,2,0.135762791
311,589,4.5,0.106548539
457,70,3,0.400226567
590,288,4,0.804849257
654,783,4,0.571835705
122,468,3,0.028078562
525,405,1,0.477911517
460,866,3.5,0.304044077
102,800,4,0.517855257
195,722,4,0.410890567
527,260,4,0.31967183
587,955,4,0.928745053
514,235,3,0.846241906
518,516,3,0.883523789
564,447,4,0.674286686
192,231,4,0.128259033
86,110,3,0.8242543
177,95,4,0.015273904
328,150,4,0.153267319
449,590,5,0.296048262
514,800,5,0.73477818
602,367,3,0.95246104
602,97,5,0.593496393
575,900,5,0.708611737
461,520,2,0.132936631
20,497,5,0.237132335
452,225,2,0.651424782
523,784,2.5,0.532219853
468,880,2.5,0.849381124
85,227,4,0.738296098
292,376,4,0.313224801
136,912,3,0.056884233
28,924,4,0.702886559
608,696,1,0.9804057
130,223,3,0.036507854
509,246,3.5,0.442368113
535,173,3,0.842232669
564,561,3,0.082100781
387,52,4,0.285595827
512,318,5,0.945156544
641,94,4,0.584682581
20,1,3.5,0.331836254
627,920,1,0.951427202
385,207,3,0.066189759
416,457,4,0.872498661
185,595,5,0.716988425
95,296,5,0.810697689
312,464,3,0.893353142
330,628,3,0.922737424
580,367,2.5,0.328905258
188,588,4,0.880317712
405,260,5,0.387291351
482,818,2,0.386291647
516,589,4,0.762950816
339,47,4.5,0.565682361
457,39,2,0.609631814
285,919,3,0.96620003
150,829,1,0.847954066
161,350,5,0.681983106
384,231,4,0.410148906
236,955,5,0.702595356
119,648,3,0.009858533
434,103,3,0.556152065
595,111,5,0.652866118
70,95,5,0.847621398
168,474,4,0.867673445
593,185,5,0.190585167
443,741,5,0.018579737
354,593,5,0.703173092
428,260,5,0.934232074
92,231,3,0.536973398
24,588,3,0.0443957
188,48,3,0.479253975
380,999,4,0.613163806
268,594,5,0.052946602
534,259,4,0.359854116
231,608,5,0.94774395
440,480,5,0.330052383
561,163,4,0.738747392
319,196,4,0.679951403
587,903,5,0.514527851
151,165,4,0.380110678
616,18,4,0.872508045
108,47,2,0.332657233
7,364,3,0.829782145
97,912,1.5,0.496646944
548,543,3,0.280809976
502,869,3,0.179698394
530,558,2,0.080349098
261,112,0.5,0.950230121
544,296,4.5,0.129904548
211,969,5,0.771574035
518,141,4,0.81045055
510,945,4,0.032280943
564,461,4,0.720954253
93,908,4,0.781168783
311,315,3,0.808860656
586,608,5,0.033462516
531,165,0.5,0.468551702
468,736,2,0.215280499
22,785,2.5,0.273271873
303,586,1,0.582751299
86,186,1,0.392631703
165,22,3.5,0.96146518
159,260,5,0.428435281
564,804,4,0.174642314
19,4,3,0.183315151
584,541,3,0.595273805
580,380,2.5,0.781206481
254,368,3,0.907778895
168,428,3,0.381431385
184,288,4,0.366831297
354,520,3,0.929591369
543,852,5,0.235247748
570,104,3.5,0.40141485
472,390,5,0.128574069
496,79,4,0.760342673
519,216,4,0.803242945
430,648,4.5,0.598922273
4,112,5,0.077277192
538,595,3,0.196784226
577,111,5,0.809951071
379,589,4,0.988530382
605,224,3,0.349556158
165,318,4,0.910307491
514,484,3,0.299380918
126,497,4,0.962797405
439,235,4,0.720309222
547,971,5,0.238395393
461,786,1.5,0.565553872
593,225,4,0.552203619
472,951,5,0.049250824
659,55,3,0.05445468
212,736,3,0.358794184
641,435,3,0.399494112
188,410,3,0.69503219
252,104,3,0.972070656
607,333,3.5,0.524215143
562,5,3.5,0.545207593
165,110,4.5,0.410553808
396,327,3,0.521923838
55,65,5,0.211842225
17,912,4.5,0.216493676
505,337,3,0.408234704
240,16,3.5,0.705668673
449,457,5,0.010837696
213,595,3,0.333667209
394,858,3,0.761659977
666,162,5,0.383280241
654,319,4,0.342235216
572,145,4.5,0.455777052
590,368,4,0.656877803
284,494,3,0.914591001
507,141,3,0.046034993
144,380,3,0.902778017
19,412,3,0.820776474
118,36,4,0.167306142
324,590,3.5,0.691365682
121,222,4,0.740871886
23,969,3.5,0.695981936
50,454,3,0.225102606
384,673,3,0.854227193
519,356,4,0.030391578
422,999,5,0.811359936
210,16,2.5,0.581129596
151,292,4,0.193877428
240,282,3,0.431640777
592,736,4,0.775406624
664,288,4,0.762074028
110,7,4,0.234940101
105,19,2,0.667501128
380,708,3,0.500308159
509,380,2,0.045756451
627,318,4.5,0.331818782
664,541,4,0.22859065
188,539,3,0.860669545
168,39,4,0.153233915
408,319,5,0.302764696
479,586,4,0.730709275
130,475,3.5,0.502457418
313,34,4,0.201108329
468,44,1.5,0.330245149
117,527,3.5,0.837925861
665,3,3,0.293428737
447,477,2,0.509291019
665,413,2,0.096950829
312,585,5,0.139189492
145,317,5,0.160270518
168,358,2,0.568246296
575,848,4,0.739999207
555,380,3,0.210526157
509,266,4,0.191091425
434,428,4,0.740299715
66,457,4,0.632070495
86,892,3,0.324159904
77,750,4.5,0.677967888
382,150,3,0.124932474
466,953,5,0.481457119
358,1,5,0.968486941
510,21,4,0.020416894
667,509,3,0.117615186
440,593,4,0.102064615
588,296,5,0.38313498
240,500,4,0.470883787
125,236,4.5,0.545907292
646,587,4,0.420325
283,778,4,0.943845629
86,242,4,0.015524291
306,34,4,0.568614277
570,356,5,0.174748189
629,34,2,0.131598043
2,370,2,0.562272048
223,62,4,0.922695573
173,736,4,0.551233139
225,454,3,0.235871428
312,733,3,0.740566053
593,292,4,0.39566228
151,266,3,0.704132552
603,380,5,0.205024696
524,135,3,0.723056719
220,780,3,0.866957911
390,708,4,0.287502373
224,32,5,0.228571672
126,480,5,0.352960108
26,555,3.5,0.368406151
100,7,3,0.831915728
161,315,3,0.702705447
73,267,3,0.574329851
648,858,3.5,0.199903632
59,527,4.5,0.606737301
17,6,4.5,0.54673598
119,587,4,0.019296093
516,587,4,0.919732784
535,318,4,0.504452016
19,364,3,0.121060025
439,780,3,0.347224756
461,71,0.5,0.937406462
564,426,5,0.570029856
640,494,4,0.200280343
98,39,3,0.826602781
562,253,4.5,0.631129581
88,594,4,0.912458253
358,157,1,0.402602061
19,456,4,0.36008085
640,116,5,0.148586626
161,344,4,0.144603098
15,836,2,0.080898855
19,551,4,0.692715219
596,500,3.5,0.082960693
311,225,3,0.924956247
361,628,3,0.393444724
511,111,5,0.627616488
247,673,3,0.264262898
658,151,5,0.083750784
304,25,5,0.012467718
564,517,2,0.981738781
219,1,5,0.972728385
268,339,3.5,0.589935598
543,608,5,0.319208006
528,260,3.5,0.331320958
416,489,1,0.235785755
564,299,5,0.823226619
105,153,3,0.034313863
48,924,4.5,0.89267945
607,410,3.5,0.744829503
192,434,3,0.589993244
509,508,3,0.97275198
647,999,4,0.014764966
646,317,4,0.829454959
22,231,2.5,0.120047591
168,333,2,0.886105098
665,344,3,0.021220271
388,110,5,0.339360876
355,736,2.5,0.922536635
649,592,4,0.297792709
353,849,1,0.455118466
130,608,2,0.692823858
640,52,2,0.309527881
603,594,4,0.085785495
564,12,1,0.16640135
130,173,1,0.172140514
519,750,4,0.357788976
295,780,4,0.67781353
666,39,2,0.609904315
381,356,3,0.341853442
381,593,2,0.77212086
509,597,2,0.851158243
593,246,4,0.848990001
30,908,4,0.348750076
56,21,2,0.681041888
113,10,3,0.81600209
309,260,5,0.014627402
412,39,3,0.073166453
75,368,2,0.548089347
231,296,5,0.032329535
68,11,3.5,0.748689248
587,272,4,0.432694849
77,141,3,0.137757047
433,442,1.5,0.486714969
94,367,1.5,0.381889726
596,454,4,0.836001053
254,156,4,0.838121839
617,527,5,0.234052453
533,253,3,0.616784556
544,47,5,0.826752538
338,282,3,0.491208085
69,934,5,0.960473836
516,39,3,0.76287469
192,474,3,0.937190656
219,296,4,0.549597354
480,784,2,0.243047404
99,356,5,0.488992145
633,292,3,0.451040385
199,592,4,0.497037535
495,110,5,0.159077565
164,480,3,0.955369089
21,181,2,0.156140961
416,296,3,0.797152406
302,420,3,0.539974372
19,482,2,0.1371924
15,39,2.5,0.523225775
593,531,3,0.353998672
232,454,5,0.562347835
15,483,1,0.099345541
278,910,5,0.887974749
354,232,5,0.849331702
86,14,4,0.852804399
322,906,5,0.05686633
577,367,3,0.72356995
302,592,3,0.949376197
254,288,3,0.957737751
254,923,4,0.791442291
483,318,5,0.216607608
536,188,2,0.959771009
389,252,4,0.864767003
87,786,3,0.000592721
657,344,3,0.09751884
190,43,4,0.84755438
325,585,4,0.407400918
412,805,3,0.209761236
433,293,3.5,0.961660301
634,180,3.5,0.650877313
537,913,4,0.104443164
531,316,2,0.106738337
283,745,5,0.961178561
297,355,1,0.118395788
496,500,4,0.585631142
73,485,3,0.420361543
234,541,4,0.900867148
160,454,4,0.537180115
93,858,4.5,0.320585777
330,595,4,0.001295275
368,260,4,0.739358585
282,318,5,0.080986198
266,457,5,0.54222171
629,368,5,0.761556064
15,628,2.5,0.086801696
288,315,3,0.323681094
342,608,5,0.874899407
112,6,3,0.620843239
90,1,4,0.948163832
380,589,4,0.348731056
657,457,4,0.856669903
25,608,3,0.02680762
149,260,3.5,0.745928975
110,552,4,0.656171153
87,785,4,0.605732246
225,661,3,0.829536269
59,593,3.5,0.692863899
301,107,1,0.174985976
224,50,4,0.424661636
236,931,3.5,0.058588009
232,440,4,0.073312653
595,531,5,0.934728435
523,266,4.5,0.774370878
168,260,5,0.6658805
428,500,1,0.476610371
649,266,3,0.685046587
515,60,3,0.878970751
393,594,2.5,0.971946399
518,709,5,0.734592195
413,494,3,0.040230558
555,300,3,0.547757873
363,32,4,0.805060222
148,58,4,0.906321215
564,921,5,0.237089476
369,32,4,0.775892735
487,27,3,0.164310624
74,592,5,0.89321789
284,802,4,0.932571469
8,47,5,0.640755391
514,229,3,0.556595622
199,858,3,0.63477046
596,172,3.5,0.274829415
648,590,2,0.58016975
318,95,4,0.915111087
440,485,4,0.910660059
555,114,3,0.803744372
574,16,4.5,0.329001142
39,70,5,0.026765722
453,181,2,0.942002008
281,509,4.5,0.164644981
119,203,3,0.354873313
287,924,0.5,0.657561067
161,587,4,0.848482401
212,923,3.5,0.895627474
130,10,3.5,0.79956544
44,780,5,0.488710077
108,434,3,0.422480489
509,919,4,0.320879044
548,161,3,0.957411484
421,339,3,0.145056933
564,152,4,0.783704352
67,648,3,0.511189618
254,173,3,0.254902869
284,648,4,0.548771387
659,481,3,0.788002539
518,466,1,0.743675447
665,736,3,0.891799905
416,208,2,0.018000107
633,592,3,0.57396689
596,318,5,0.664707938
416,165,4,0.040736996
306,587,4,0.918566578
405,916,4.5,0.036596847
507,832,4,0.63139317
350,260,4,0.348013569
496,440,4,0.207129939
396,457,3,0.728956417
176,783,3.5,0.49061906
608,300,4,0.174378568
48,673,3,0.312839901
412,370,3,0.208454154
400,10,3,0.279580083
434,32,4,0.306481005
48,784,2.5,0.476453975
244,260,5,0.232474922
72,912,3.5,0.374753482
647,232,4,0.036009563
434,17,5,0.311560624
484,62,5,0.591548041
515,273,2.5,0.608880208
428,344,3.5,0.908698647
105,260,3,0.986995793
151,539,3,0.4761361
516,474,3,0.3004505
590,293,4,0.801473835
408,55,1,0.482529936
496,277,4,0.3903065
92,529,3,0.089064668
212,837,3.5,0.140587941
38,364,4,0.885588926
639,196,3,0.9595059
649,235,3,0.234222715
593,20,4,0.192285335
516,529,3,0.650733192
662,158,4,0.182715361
200,595,1,0.507692122
514,356,4,0.784772283
452,165,4,0.593898201
547,942,4.5,0.712509773
390,880,1,0.277736599
131,355,3,0.832155977
404,6,4,0.277789924
23,948,3.5,0.177569882
330,32,4,0.996384002
159,780,3.5,0.418130928
126,367,4,0.649248144
204,923,4.5,0.793760675
152,150,3.5,0.068951966
433,47,5,0.050357138
82,595,5,0.434052721
464,10,5,0.924388716
388,508,5,0.958521334
67,610,4,0.73249876
102,919,4,0.975410483
119,6,5,0.384194045
502,62,3,0.231676578
624,520,3,0.452488906
394,344,1.5,0.440983503
85,19,3,0.779543767
434,750,4,0.729497842
145,364,5,0.748810576
55,653,4,0.327364868
502,194,4,0.364390822
164,104,4,0.743112218
73,36,4.5,0.886124401
23,247,4,0.750975167
217,329,4,0.59514854
30,110,5,0.52119283
53,392,1,0.061963335
545,36,5,0.028956261
666,454,3,0.295718768
265,370,4,0.835466518
422,300,4,0.686713882
580,861,3,0.10708619
58,344,1,0.663364506
88,596,4,0.538329789
463,608,4,0.085342724
30,16,5,0.511266639
72,858,4.5,0.707599584
111,339,4,0.095532928
536,432,2,0.606262395
232,17,5,0.842473514
649,595,3,0.034650725
304,175,4.5,0.747584874
135,849,1,0.998050689
411,318,5,0.981063143
536,381,4,0.405924063
188,253,3,0.412694503
159,165,3.5,0.928994104
464,173,2,0.691797663
353,170,2,0.683063888
547,803,4,0.915934131
242,257,4,0.595829097
423,441,4,0.909071735
474,898,5,0.044595452
410,316,4.5,0.988131882
386,508,4,0.562288574
388,553,2,0.003543562
150,376,4,0.071474371
371,589,4,0.490395763
21,921,4,0.743011183
537,161,3,0.205011994
355,95,3,0.836097015
384,296,4.5,0.827644416
121,40,5,0.716360325
21,541,3,0.787726993
178,555,3,0.742687118
460,517,2,0.204797176
200,648,3.5,0.153122606
303,339,3,0.659723394
388,850,5,0.53066774
414,612,3,0.293706148
653,1,4,0.992384804
39,150,4,0.873340973
467,223,2,0.696285707
570,110,3,0.154668261
564,320,3,0.312137696
595,919,5,0.404006976
568,457,5,0.864963133
548,514,3,0.550392942
528,441,4.5,0.176621369
390,541,3,0.237648375
191,161,4,0.202613078
583,296,5,0.875646342
500,700,4,0.873291403
77,161,2,0.639615607
311,924,3,0.861983182
384,367,3.5,0.658711702
177,547,1,0.63472526
154,7,3,0.658722759
175,95,4,0.751874955
330,497,4,0.020472105
354,410,5,0.960984037
564,469,3,0.01812312
148,904,5,0.538772046
448,593,5,0.709190906
547,474,4,0.535236267
306,47,4,0.745096755
507,748,4,0.870453787
529,858,3,0.311714885
627,508,3.5,0.822228992
426,1,3,0.975931563
624,153,2.5,0.013095674
192,19,3,0.605448457
575,861,4,0.30205931
518,48,1,0.404717807
121,595,4,0.483012055
564,62,1,0.383226846
274,543,2.5,0.838614505
494,750,4,0.351025736
595,661,4,0.906280961
268,2,3.5,0.504748347
308,288,3,0.843402668
234,595,3.5,0.921622427
574,357,2.5,0.928399056
508,296,5,0.859423301
442,349,4.5,0.817330184
535,288,3,0.044226532
105,590,3,0.698519354
128,356,5,0.375327566
578,356,2,0.112739878
531,745,3.5,0.161824274
212,778,5,0.507967952
162,637,3,0.067737034
128,239,3,0.897455619
353,440,3,0.46594732
187,337,5,0.08931184
109,509,4.5,0.734739956
205,1,4.5,0.254468755
647,170,3,0.674470587
487,240,3,0.045982951
15,587,1,0.8294313
496,337,2,0.345591999
602,319,2,0.014013402
162,3,2,0.620516362
387,111,5,0.943501181
518,24,3,0.23742019
212,344,1,0.356240822
537,235,3,0.153584397
487,361,3,0.056607326
345,377,2,0.809161995
78,788,3.5,0.304411849
421,377,4,0.45384608
624,870,1,0.995534399
21,380,3,0.963613397
17,247,2,0.984307084
650,140,4,0.973168133
79,356,4,0.860723828
490,786,4,0.837744072
496,344,2,0.162114021
282,356,4.5,0.734487943
7,318,5,0.868360749
615,778,3.5,0.221890797
577,34,5,0.217773465
128,517,2,0.254805629
111,551,1,0.431548588
73,63,3.5,0.214563997
15,247,2,0.868336166
577,736,3,0.584375779
4,431,3,0.745659321
232,588,5,0.284189169
287,955,5,0.904701679
268,908,3,0.537243276
121,198,5,0.902688377
50,434,3,0.950317419
641,494,3,0.770692611
434,508,2,0.991574757
649,39,4,0.656418277
559,474,5,0.625237204
147,381,3.5,0.678346696
15,150,3,0.900052135
69,527,5,0.03465129
590,457,5,0.685159221
30,765,3,0.554137095
309,800,4,0.449146311
165,673,1.5,0.364435361
551,519,3,0.06298003
21,913,4,0.64480974
511,293,4,0.203675247
311,377,5,0.575161958
534,296,4,0.150127137
635,318,3,0.926632288
224,640,3,0.544225455
93,912,4.5,0.093430439
577,541,5,0.997389406
407,529,5,0.108299712
550,647,4,0.919151333
294,911,4.5,0.889699892
236,969,4,0.403719088
534,356,4,0.069736714
59,912,4,0.937953585
525,6,4,0.394171144
608,592,4,0.949863762
391,508,2,0.453101274
419,527,4.5,0.397279536
82,231,4,0.14720342
47,434,4,0.362780232
86,282,3,0.913175274
439,919,3,0.959727961
587,52,4,0.344003639
382,364,3,0.942144905
496,207,4,0.535758775
452,891,1,0.197312408
644,785,3,0.536667345
284,78,2,0.707329227
93,923,4,0.239392383
468,586,2.5,0.149089046
648,344,3,0.766288344
242,912,5,0.31163602
344,353,4,0.269742129
224,272,4,0.999060304
187,367,3.5,0.381570047
254,353,3,0.755702372
612,223,2.5,0.100307388
126,252,3,0.352704196
584,519,2,0.44806927
175,919,4,0.466040405
17,910,3.5,0.777619407
187,551,4,0.17394893
534,786,3,0.185443334
310,246,3.5,0.383843783
487,165,3,0.674745989
284,14,3,0.649590882
358,539,3,0.1100828
306,105,2,0.860789249
165,413,3,0.632552546
358,802,4,0.580753123
658,802,5,0.23912672
68,527,3.5,0.936798038
421,457,4,0.16161761
168,553,3,0.215017203
219,50,4,0.89103979
547,858,4,0.46011686
489,858,3,0.966658267
306,899,5,0.433009273
86,82,3,0.971581023
574,374,2,0.656207057
605,248,2,0.455200684
606,858,5,0.530698465
505,953,4,0.683508887
36,531,4,0.741666675
12,737,3,0.64167847
195,788,1,0.676212172
518,122,3,0.319575838
494,910,4,0.020175905
355,648,3.5,0.581754477
214,509,4,0.212665101
580,39,4,0.618344272
255,953,4,0.12542158
304,50,4.5,0.675256921
153,760,5,0.396481301
213,919,2.5,0.746576747
101,589,4.5,0.817791753
212,145,2.5,0.985774817
413,6,5,0.573322333
328,380,3.5,0.078646762
355,750,3.5,0.236238151
568,318,5,0.591024944
95,339,4,0.485583712
334,778,3,0.599602624
338,141,3,0.476326589
588,339,3,0.761483633
513,150,3,0.813651068
86,296,5,0.055361181
211,314,5,0.585009923
220,910,5,0.236602901
86,28,4,0.000190384
561,593,4.5,0.863392505
311,494,3,0.342853996
55,737,3,0.102380023
220,306,4,0.029404164
94,590,4,0.547080368
292,539,3.5,0.485795323
323,920,5,0.353678764
428,592,4,0.982922405
496,31,4,0.814909059
188,377,3,0.458082738
518,7,3,0.151554965
614,608,5,0.275270146
177,405,2,0.339484889
150,19,3,0.114905624
57,728,5,0.190308315
573,260,3,0.905738774
148,919,4.5,0.688964332
537,926,5,0.106326329
254,322,3,0.38080227
596,259,3.5,0.712998786
306,590,3,0.63862088
624,924,4,0.531277938
627,19,1,0.884405147
468,186,1.5,0.178536715
265,21,4,0.347051079
514,290,3,0.010704101
268,955,1.5,0.835134905
407,506,5,0.40784793
17,36,4.5,0.396977307
564,48,1,0.968770999
384,454,3,0.965417094
472,858,5,0.706831554
318,783,3,0.447607271
282,10,3,0.219970455
505,921,3,0.06066687
17,194,4,0.226587938
114,267,1,0.691271641
396,236,4,0.095352285
607,661,3.5,0.702670978
224,2,4,0.49452008
5,231,3.5,0.288258989
88,356,4,0.87060366
513,356,4,0.189639136
388,266,2,0.051816972
608,599,5,0.987719991
472,246,5,0.157365194
50,480,4,0.494243134
536,434,4,0.969764203
199,380,3.5,0.893412226
224,28,5,0.350920548
25,832,3,0.779057226
233,836,3,0.284443557
168,329,3,0.698621725
480,593,4.5,0.330752433
318,653,3,0.703116795
544,556,4.5,0.648957552
617,500,4,0.611259457
161,589,5,0.295497381
649,377,4,0.916284065
